side,entry_price,exit_price,qty,pnl,pnl_pct,entry_time,exit_time,exit_reason
BUY,0.5547572399999999,0.5399855864285714,18025.902645272374,-266.2724,-2.6627,2024-01-21 00:00:00,2024-01-22 00:00:00,stop_loss
BUY,0.51715845,0.509095325,18821.557707916672,-151.7606,-1.5591,2024-01-24 20:00:00,2024-01-30 20:00:00,signal
BUY,0.5040719100000001,0.50248863,19009.127166634007,-30.0968,-0.3141,2024-02-02 12:00:00,2024-02-04 20:00:00,signal
BUY,0.5056827150000001,0.5226738894642858,18889.058265433698,320.9473,3.36,2024-02-06 20:00:00,2024-02-09 08:00:00,take_profit
BUY,0.520750245,0.5359076264285715,18958.834194906132,287.3663,2.9107,2024-02-09 12:00:00,2024-02-11 08:00:00,take_profit
BUY,0.539439585,0.558899339107143,18834.70200512812,366.5187,3.6074,2024-02-14 20:00:00,2024-02-15 20:00:00,take_profit
BUY,0.56192082,0.5465016125000001,18733.4267182805,-288.8546,-2.744,2024-02-15 20:00:00,2024-02-17 12:00:00,stop_loss
BUY,0.545542635,0.53319077125,18766.35711375863,-231.7995,-2.2641,2024-02-25 00:00:00,2024-02-26 08:00:00,stop_loss
BUY,0.5539668449999999,0.5683467558928571,18062.54022844614,259.7377,2.5958,2024-02-27 00:00:00,2024-02-27 12:00:00,take_profit
BUY,0.560950335,0.5788607819642857,18300.704182700225,327.7738,3.1929,2024-02-27 12:00:00,2024-02-27 16:00:00,take_profit
BUY,0.5786291699999999,0.5611842675000001,18308.029534174584,-319.3818,-3.0149,2024-02-28 00:00:00,2024-02-28 16:00:00,stop_loss
BUY,0.606833265,0.6270163350000001,16754.992089293908,338.1672,3.326,2024-02-29 12:00:00,2024-03-03 16:00:00,signal
BUY,0.65022495,0.6201629776785715,16321.036776106177,-490.6426,-4.6233,2024-03-04 20:00:00,2024-03-05 16:00:00,stop_loss
BUY,0.7294445399999999,0.7041684539285714,13875.904487367166,-350.7286,-3.4651,2024-03-11 16:00:00,2024-03-12 00:00:00,stop_loss
