side,entry_price,exit_price,qty,pnl,pnl_pct,entry_time,exit_time,exit_reason
BUY,41655.887534999994,40623.599467857144,0.24006210386461765,-247.8132,-2.4781,2024-01-20 04:00:00,2024-01-22 08:00:00,stop_loss
BUY,40193.506709999994,42122.60708910715,0.24263090118437067,468.0594,4.7995,2024-01-24 08:00:00,2024-01-26 16:00:00,take_profit
BUY,41836.907999999996,43157.444411607146,0.2442877977087893,322.5909,3.1564,2024-01-27 00:00:00,2024-01-29 16:00:00,take_profit
BUY,43243.17077999999,42980.119190000005,0.24380351532702774,-64.1329,-0.6083,2024-02-02 12:00:00,2024-02-04 00:00:00,signal
BUY,44555.98686,45561.48143464286,0.23518060952441547,236.4728,2.2567,2024-02-08 00:00:00,2024-02-08 20:00:00,take_profit
BUY,46236.256575,47450.47896339286,0.23174836737168633,281.3941,2.6261,2024-02-09 04:00:00,2024-02-09 12:00:00,take_profit
BUY,47554.105169999995,49081.83145053571,0.23124335935792445,353.2766,3.2126,2024-02-09 16:00:00,2024-02-12 12:00:00,take_profit
BUY,49815.505305,48657.85890000001,0.22783764851065597,-263.7554,-2.3239,2024-02-13 00:00:00,2024-02-13 12:00:00,stop_loss
BUY,48771.063345,49527.06408,0.2273088055291671,171.8456,1.5501,2024-02-13 12:00:00,2024-02-14 00:00:00,signal
BUY,52402.057935,52298.927455,0.2148377033466084,-22.1563,-0.1968,2024-02-15 00:00:00,2024-02-16 00:00:00,signal
BUY,56092.85241,57881.73251321429,0.20030683017859893,358.3249,3.1891,2024-02-27 04:00:00,2024-02-28 04:00:00,take_profit
BUY,58243.77733499999,60570.96758017857,0.1990617177571061,463.2545,3.9956,2024-02-28 04:00:00,2024-02-28 12:00:00,take_profit
BUY,61046.518005,61894.50726500001,0.19751103333580428,167.4872,1.3891,2024-02-28 16:00:00,2024-03-01 08:00:00,signal
BUY,67495.5309,66099.14996339286,0.18112085236921363,-252.9137,-2.0688,2024-03-04 16:00:00,2024-03-05 04:00:00,stop_loss
BUY,66272.189535,68917.35301410715,0.18064793793975245,477.8433,3.9914,2024-03-05 04:00:00,2024-03-05 12:00:00,take_profit
BUY,72117.34065,70266.72263464287,0.17263223516082937,-319.4763,-2.5661,2024-03-12 08:00:00,2024-03-12 16:00:00,stop_loss
BUY,68219.502705,65905.81882017857,0.1778128087256692,-411.4026,-3.3915,2024-03-18 08:00:00,2024-03-19 00:00:00,stop_loss
BUY,67893.58983,64677.66284821429,0.17260685117879593,-555.091,-4.7367,2024-03-20 20:00:00,2024-03-21 20:00:00,stop_loss
BUY,65505.026144999996,63852.93756,0.17042673490614577,-281.5601,-2.5221,2024-03-21 20:00:00,2024-03-22 16:00:00,signal
BUY,65678.14266,68787.69644625,0.16569055125160262,515.2237,4.7345,2024-03-24 12:00:00,2024-03-25 12:00:00,take_profit
BUY,69819.45228,69382.06161500001,0.1632420617938865,-71.4006,-0.6265,2024-03-25 12:00:00,2024-03-27 20:00:00,signal
BUY,68540.523135,66693.24883678573,0.16524634291504922,-305.2553,-2.6952,2024-04-04 20:00:00,2024-04-05 04:00:00,stop_loss
BUY,67483.72499999999,70672.72274732143,0.1633107162860705,520.7975,4.7256,2024-04-05 16:00:00,2024-04-08 04:00:00,take_profit
BUY,72395.49966,71128.83886089287,0.15942445356349835,-201.9367,-1.7496,2024-04-08 08:00:00,2024-04-09 00:00:00,stop_loss
BUY,70770.3675,69018.87472785715,0.16023198223471105,-280.6452,-2.4749,2024-04-11 04:00:00,2024-04-12 16:00:00,stop_loss
BUY,65954.930985,63102.783538928576,0.16767557700528696,-478.2355,-4.3244,2024-04-15 08:00:00,2024-04-15 16:00:00,stop_loss
BUY,63517.702979999995,60989.80020196429,0.1665802625743752,-421.0987,-3.9798,2024-04-18 20:00:00,2024-04-19 00:00:00,stop_loss
BUY,64959.42348,63943.92204500001,0.15640066348695206,-158.8251,-1.5633,2024-04-19 08:00:00,2024-04-24 16:00:00,signal
BUY,59374.882605,63473.62695303572,0.16843606917639214,690.3764,6.9032,2024-05-02 16:00:00,2024-05-04 00:00:00,take_profit
BUY,63015.08179499999,62881.413565,0.16966173677467702,-22.6784,-0.2121,2024-05-04 04:00:00,2024-05-08 00:00:00,signal
BUY,63331.649999999994,62003.64481178572,0.16845558005017458,-223.7099,-2.0969,2024-05-10 08:00:00,2024-05-10 12:00:00,stop_loss
BUY,63027.35793,61977.91982357143,0.16571946365885626,-173.9123,-1.6651,2024-05-13 12:00:00,2024-05-14 04:00:00,stop_loss
BUY,66119.12303999999,64721.27674464286,0.1553400462622629,-217.1415,-2.1141,2024-05-15 16:00:00,2024-05-16 16:00:00,stop_loss
BUY,65187.967695,67469.9185219643,0.15422794235134102,351.9406,3.5006,2024-05-16 16:00:00,2024-05-19 08:00:00,take_profit
BUY,71470.49738999999,70282.89026107143,0.1455949949175971,-172.9097,-1.6617,2024-05-20 20:00:00,2024-05-21 12:00:00,stop_loss
BUY,68165.82587999999,66989.87152267857,0.15011682053656547,-176.5305,-1.7251,2024-05-31 04:00:00,2024-05-31 16:00:00,stop_loss
BUY,71624.79449999999,70328.12334749999,0.14040258811684994,-182.056,-1.8104,2024-06-05 12:00:00,2024-06-06 20:00:00,stop_loss
BUY,67525.80602999999,66692.97683,0.14622928797033807,-121.784,-1.2333,2024-06-13 00:00:00,2024-06-13 20:00:00,signal
BUY,66480.2235,65600.31986035714,0.1466972582376044,-129.0795,-1.3236,2024-06-16 08:00:00,2024-06-17 08:00:00,stop_loss
BUY,65207.587499999994,63852.93756,0.14758078671480157,-199.9203,-2.0774,2024-06-20 00:00:00,2024-06-21 08:00:00,stop_loss
BUY,61849.269179999996,60128.75344071429,0.1523618125823084,-262.1409,-2.7818,2024-06-25 20:00:00,2024-06-28 16:00:00,stop_loss
BUY,63405.94713,62549.48889607144,0.14448685458098515,-123.747,-1.3508,2024-07-01 00:00:00,2024-07-01 08:00:00,stop_loss
BUY,63059.524005,62180.429589464286,0.14331822272437433,-125.9902,-1.3941,2024-07-01 12:00:00,2024-07-02 12:00:00,stop_loss
BUY,57374.23277999999,55361.27301625,0.15532388365298713,-312.6607,-3.5085,2024-07-06 12:00:00,2024-07-08 00:00:00,stop_loss
BUY,57471.531404999994,60379.601525357146,0.14962065075769268,435.1073,5.06,2024-07-09 08:00:00,2024-07-14 08:00:00,take_profit
BUY,59961.976005,61721.226805714294,0.15066273452964252,265.0535,2.9339,2024-07-14 16:00:00,2024-07-15 00:00:00,take_profit
BUY,62936.052299999996,64903.48916428572,0.14775456148324684,290.6978,3.1261,2024-07-15 04:00:00,2024-07-16 00:00:00,take_profit
BUY,62941.75515,65335.108960714286,0.1523596944087076,364.6507,3.8025,2024-07-16 04:00:00,2024-07-16 20:00:00,take_profit
BUY,65111.12929499999,64830.518525,0.15288380562888598,-42.9008,-0.431,2024-07-16 20:00:00,2024-07-18 00:00:00,signal
BUY,66683.25496499999,67490.21801,0.148636061604945,119.9438,1.2101,2024-07-20 00:00:00,2024-07-22 08:00:00,signal
BUY,67332.639495,69704.54529250001,0.14898391444479833,353.3758,3.5227,2024-07-26 08:00:00,2024-07-29 00:00:00,take_profit
BUY,56841.876735,59239.34551000001,0.1270462990739247,304.5895,4.2178,2024-08-06 16:00:00,2024-08-13 04:00:00,signal
BUY,59279.855115,59510.220005,0.1803217218824749,41.5398,0.3886,2024-08-17 04:00:00,2024-08-21 12:00:00,signal
BUY,60591.830775,61060.51447,0.17710284049271666,83.0052,0.7735,2024-08-22 00:00:00,2024-08-23 04:00:00,signal
BUY,64151.39966999999,63869.139455,0.16856983027980177,-47.5806,-0.44,2024-08-23 20:00:00,2024-08-26 08:00:00,signal
BUY,59294.622494999996,58700.635,0.18157481311149615,-107.8532,-1.0018,2024-08-29 16:00:00,2024-08-30 16:00:00,signal
BUY,57756.073605,56503.55980142857,0.18454434597729347,-231.1443,-2.1686,2024-09-03 12:00:00,2024-09-04 00:00:00,stop_loss
BUY,57141.5565,55685.24487785714,0.18248387211754596,-265.7534,-2.5486,2024-09-05 00:00:00,2024-09-05 20:00:00,stop_loss
BUY,53704.03859999999,56063.41676875,0.18921592062771078,446.4319,4.3933,2024-09-08 12:00:00,2024-09-09 16:00:00,take_profit
BUY,57131.581515,56066.42883339286,0.18567823148128498,-197.7757,-1.8644,2024-09-09 16:00:00,2024-09-11 12:00:00,stop_loss
