side,entry_price,exit_price,qty,pnl,pnl_pct,entry_time,exit_time,exit_reason
BUY,0.6005000999999999,0.63478245,14405.02908375378,493.8382,5.709,2024-03-17 04:00:00,2024-03-18 20:00:00,take_profit
BUY,0.527213475,0.5028816476785715,19904.343774235716,-484.3091,-4.6152,2024-08-04 12:00:00,2024-08-05 00:00:00,stop_loss
BUY,0.5601799499999999,0.5649174,17868.417448979344,84.6507,0.8457,2024-08-11 16:00:00,2024-08-13 00:00:00,signal
BUY,0.54813393,0.567266225,18415.53564726789,352.3315,3.4904,2024-09-01 20:00:00,2024-09-02 20:00:00,take_profit
BUY,2.36908395,2.4518734500000003,4409.515073528141,365.0615,3.4946,2025-01-05 12:00:00,2025-01-06 16:00:00,take_profit
BUY,3.0574279499999997,2.8951302821428575,3360.7754758459832,-545.446,-5.3083,2025-01-19 08:00:00,2025-01-19 20:00:00,stop_loss
BUY,2.66783325,2.5129393303571432,3341.037265278908,-517.5064,-5.806,2025-02-02 16:00:00,2025-02-02 20:00:00,stop_loss
BUY,2.25742815,2.140008032142857,4189.36650920504,-491.9159,-5.2015,2025-03-09 08:00:00,2025-03-09 16:00:00,stop_loss
BUY,2.15857875,2.113660498214286,4288.333074384079,-192.6244,-2.0809,2025-05-04 20:00:00,2025-05-05 12:00:00,stop_loss
BUY,2.0266127999999997,1.9640924625,4472.526879585214,-279.6239,-3.085,2025-06-22 08:00:00,2025-06-22 12:00:00,stop_loss
BUY,3.19269555,3.28345745,2751.4231140899,249.7244,2.8428,2025-08-10 20:00:00,2025-08-11 04:00:00,take_profit
BUY,3.0359172,2.9628464071428575,2975.766507090734,-217.4416,-2.4069,2025-09-14 12:00:00,2025-09-15 08:00:00,stop_loss
BUY,1.8865427999999997,1.8577884982142858,4673.490102652235,-134.3829,-1.5242,2026-01-25 12:00:00,2026-01-25 16:00:00,stop_loss
BUY,1.39339635,1.3600267892857143,6231.074280642134,-207.9282,-2.3948,2026-02-22 12:00:00,2026-02-23 00:00:00,stop_loss
BUY,1.41800865,1.3895298875000002,5976.28790748386,-170.1973,-2.0084,2026-03-22 00:00:00,2026-03-22 08:00:00,stop_loss
