side,entry_price,exit_price,qty,pnl,pnl_pct,entry_time,exit_time,exit_reason
BUY,0.1406310804,0.13578837185000003,38584.53714663921,-186.8537,-3.4436,2024-03-17 04:00:00,2024-03-19 00:00:00,signal
BUY,0.15850171124999998,0.15556427895000002,31575.20031840659,-92.75,-1.8532,2024-04-14 04:00:00,2024-04-16 00:00:00,signal
BUY,0.1083529494,0.10510967601428572,89710.49124730076,-290.9556,-2.9932,2024-08-25 04:00:00,2024-08-26 16:00:00,stop_loss
BUY,0.0986525016,0.09598935631250001,95582.3777112024,-254.5498,-2.6995,2024-09-01 12:00:00,2024-09-01 20:00:00,stop_loss
BUY,0.15057504989999998,0.1591427888,54919.38332909685,470.5349,5.69,2024-11-03 00:00:00,2024-11-04 12:00:00,take_profit
BUY,0.3508555401,0.375460176,17665.066879477272,434.6425,7.0128,2024-11-17 00:00:00,2024-11-19 00:00:00,signal
BUY,0.3954708366,0.40793822885000003,25488.77806922456,317.7786,3.1525,2024-12-15 04:00:00,2024-12-15 20:00:00,take_profit
BUY,0.39291545954999996,0.37080795684464285,23715.546358471947,-524.2915,-5.6265,2025-01-19 04:00:00,2025-01-19 08:00:00,stop_loss
BUY,0.33698140649999997,0.32722231056964285,29300.000787524903,-285.9415,-2.896,2025-01-26 20:00:00,2025-01-27 00:00:00,stop_loss
BUY,0.29880342704999996,0.2868318052107143,32086.693422635744,-384.1298,-4.0065,2025-02-02 00:00:00,2025-02-02 16:00:00,stop_loss
BUY,0.17051141309999998,0.1634120531,53975.76637441733,-383.1934,-4.1636,2025-03-30 00:00:00,2025-03-31 00:00:00,stop_loss
BUY,0.16521626685,0.15959574792142855,53386.33397943455,-300.0589,-3.4019,2025-04-06 04:00:00,2025-04-06 12:00:00,stop_loss
BUY,0.1531267251,0.15758556780000002,55641.70391985372,248.0976,2.9119,2025-04-20 08:00:00,2025-04-21 00:00:00,take_profit
BUY,0.17567829525,0.17157559071785716,49911.285244951934,-204.7713,-2.3354,2025-05-04 00:00:00,2025-05-04 20:00:00,stop_loss
BUY,0.17412872084999997,0.1803329884,49179.4702653735,305.1226,3.563,2025-06-15 08:00:00,2025-06-16 16:00:00,take_profit
BUY,0.22966907714999998,0.24055636165,38615.041044866,420.4129,4.7404,2025-08-24 08:00:00,2025-08-24 16:00:00,take_profit
BUY,0.22660384529999997,0.2325126855,40992.65732415344,242.2191,2.6076,2025-09-28 08:00:00,2025-09-28 20:00:00,take_profit
BUY,0.13416704999999998,0.13703145,71040.6380718676,203.4888,2.135,2025-12-14 20:00:00,2025-12-15 00:00:00,take_profit
BUY,0.1314657,0.12848572499999997,74048.22431944775,-220.6619,-2.2667,2026-01-18 20:00:00,2026-01-19 00:00:00,stop_loss
BUY,0.12216105,0.1197151125,77881.94180261936,-190.4944,-2.0022,2026-01-25 12:00:00,2026-01-25 16:00:00,stop_loss
BUY,0.1050525,0.1071464,76481.53509384573,160.1447,1.9932,2026-02-01 00:00:00,2026-02-03 00:00:00,signal
BUY,0.0974487,0.09499961928571429,97320.84790204519,-238.3466,-2.5132,2026-02-22 00:00:00,2026-02-22 16:00:00,stop_loss
BUY,0.08935465499999999,0.08736986464285716,103469.07499399109,-205.3644,-2.2213,2026-03-08 04:00:00,2026-03-08 20:00:00,stop_loss
BUY,0.09146570999999999,0.08924963857142858,98835.71752678287,-219.027,-2.4228,2026-03-22 04:00:00,2026-03-23 08:00:00,stop_loss
