side,entry_price,exit_price,qty,pnl,pnl_pct,entry_time,exit_time,exit_reason
BUY,2216.537715,2339.8237885714284,4.5115406484297065,556.2101,5.5621,2024-01-25 00:00:00,2024-01-30 12:00:00,take_profit
BUY,2342.5706999999998,2293.4580544642863,4.5062503907791545,-221.3139,-2.0965,2024-01-31 00:00:00,2024-01-31 08:00:00,stop_loss
BUY,2314.1565,2298.6301100000005,4.465945260904043,-69.34,-0.6709,2024-02-02 12:00:00,2024-02-05 20:00:00,signal
BUY,2373.856335,2441.3737025000005,4.324421867899534,291.9736,2.8442,2024-02-06 20:00:00,2024-02-07 20:00:00,take_profit
BUY,2425.602195,2493.5711621428572,4.352539690378147,295.8376,2.8021,2024-02-07 20:00:00,2024-02-09 08:00:00,take_profit
BUY,2496.7677599999997,2501.498625,4.346967158054439,20.5649,0.1895,2024-02-09 12:00:00,2024-02-12 04:00:00,signal
BUY,2660.079375,2607.6198235714287,4.087822518000366,-214.4453,-1.9721,2024-02-12 20:00:00,2024-02-13 12:00:00,stop_loss
BUY,2643.42105,2753.1762946428576,4.032459011090733,442.5835,4.152,2024-02-13 20:00:00,2024-02-14 08:00:00,take_profit
BUY,2805.8522249999996,2775.4915600000004,3.9567552629946463,-120.1297,-1.082,2024-02-15 00:00:00,2024-02-16 12:00:00,signal
BUY,2887.6330949999997,2982.487296071429,3.8030942561375594,360.7395,3.2848,2024-02-19 00:00:00,2024-02-19 20:00:00,take_profit
BUY,2908.35345,2983.68741,3.900035019709345,293.8051,2.5903,2024-02-20 00:00:00,2024-02-20 16:00:00,signal
BUY,3041.9902349999998,3135.73884625,3.8252868970389304,358.6153,3.0818,2024-02-25 08:00:00,2024-02-26 12:00:00,take_profit
BUY,3178.798605,3292.921644107143,3.7734698581497894,430.6398,3.5901,2024-02-26 20:00:00,2024-02-28 04:00:00,take_profit
BUY,3300.10923,3213.9054576785716,3.7652513002690378,-324.5789,-2.6121,2024-02-28 08:00:00,2024-02-28 16:00:00,stop_loss
BUY,3410.0341649999996,3367.6153500000005,3.5486922177115487,-150.5313,-1.2439,2024-02-29 00:00:00,2024-03-01 00:00:00,signal
BUY,3598.2782399999996,3721.1756242857145,3.3212079743980434,408.1678,3.4154,2024-03-04 16:00:00,2024-03-05 04:00:00,take_profit
BUY,3682.6403999999998,3586.8970828571432,3.355961162407639,-321.3109,-2.5999,2024-03-05 04:00:00,2024-03-05 16:00:00,stop_loss
BUY,3382.1402249999996,3557.054511607143,3.5591331236486003,622.5432,5.1717,2024-03-05 16:00:00,2024-03-05 20:00:00,take_profit
BUY,4031.29464,3921.0242214285718,3.1404379152213684,-346.2974,-2.7354,2024-03-12 00:00:00,2024-03-12 16:00:00,stop_loss
BUY,3598.6384199999998,3458.5498600000005,3.421775597970645,-479.3516,-3.8928,2024-03-18 08:00:00,2024-03-18 16:00:00,stop_loss
BUY,3519.05865,3316.027585357143,2.9384344651306744,-596.5935,-5.7695,2024-03-20 20:00:00,2024-03-22 12:00:00,stop_loss
BUY,3385.2117599999997,3567.3300855357143,3.3196706245266165,604.5729,5.3798,2024-03-24 16:00:00,2024-03-25 12:00:00,take_profit
BUY,3583.841025,3486.4209175000005,3.3043767316500685,-321.9127,-2.7183,2024-03-25 12:00:00,2024-03-27 16:00:00,stop_loss
BUY,3639.408795,3565.243272321429,3.1654724174850726,-234.7689,-2.0378,2024-03-31 16:00:00,2024-04-01 04:00:00,stop_loss
