side,entry_price,exit_price,qty,pnl,pnl_pct,entry_time,exit_time,exit_reason
BUY,0.08202008955,0.08123409120714287,121921.3494506603,-95.83,-0.9583,2024-02-09 08:00:00,2024-02-09 12:00:00,stop_loss
BUY,0.0824924256,0.08164246548928572,120061.56867537758,-102.0475,-1.0303,2024-02-11 08:00:00,2024-02-11 16:00:00,stop_loss
BUY,0.0856840206,0.08441183011428571,114398.48887260341,-145.5367,-1.4847,2024-02-14 20:00:00,2024-02-15 16:00:00,stop_loss
BUY,0.085196577,0.0880049755,113344.76276018935,318.3173,3.2964,2024-02-18 20:00:00,2024-02-19 16:00:00,take_profit
BUY,0.08924049794999998,0.08812512967857143,111775.52007108425,-124.6709,-1.2498,2024-02-19 16:00:00,2024-02-20 00:00:00,stop_loss
BUY,0.08434925354999999,0.08634410635,116779.12710057486,232.9572,2.365,2024-02-23 20:00:00,2024-02-26 12:00:00,signal
BUY,0.08956566045,0.09172272997857144,112578.741888038,242.8402,2.4084,2024-02-27 00:00:00,2024-02-27 08:00:00,take_profit
BUY,0.09599327264999999,0.09940146726071429,107570.34590510755,366.6207,3.5505,2024-02-27 12:00:00,2024-02-27 16:00:00,take_profit
BUY,0.11645289735,0.1276733314,91819.52926918963,1030.255,9.6352,2024-02-28 20:00:00,2024-02-29 04:00:00,take_profit
BUY,0.1294250802,0.1228369508,89807.56548618128,-591.6639,-5.0903,2024-02-29 08:00:00,2024-02-29 16:00:00,stop_loss
BUY,0.13976734875,0.13010102408928573,57967.71804270722,-560.3348,-6.916,2024-03-01 20:00:00,2024-03-03 04:00:00,stop_loss
BUY,0.1824669879,0.17188817006428575,50372.04348892115,-532.8767,-5.7977,2024-03-04 20:00:00,2024-03-05 04:00:00,stop_loss
BUY,0.17949840435,0.17055550815714288,55922.6691105223,-500.1106,-4.9822,2024-03-09 20:00:00,2024-03-10 12:00:00,stop_loss
BUY,0.1832163624,0.17660088395714288,52058.22843936611,-344.3901,-3.6107,2024-03-14 08:00:00,2024-03-14 12:00:00,stop_loss
BUY,0.15194763584999998,0.16985110696250003,60504.58836168152,1083.2421,11.7827,2024-03-20 20:00:00,2024-03-23 16:00:00,take_profit
BUY,0.1799651376,0.1952760666946429,57104.233889919815,874.3189,8.5077,2024-03-25 16:00:00,2024-03-28 00:00:00,take_profit
BUY,0.20020075034999998,0.21873688398928573,55699.54241499909,1032.4542,9.2588,2024-03-28 04:00:00,2024-03-28 12:00:00,take_profit
BUY,0.149670798,0.1605330683125,81402.28094117569,884.2136,7.2574,2024-05-04 00:00:00,2024-05-04 08:00:00,take_profit
BUY,0.16323627735000001,0.15883056641785717,80054.25104803196,-352.6959,-2.699,2024-05-04 12:00:00,2024-05-05 00:00:00,stop_loss
BUY,0.15054503489999999,0.14720196219999998,84460.18858451408,-282.3566,-2.2206,2024-05-13 16:00:00,2024-05-14 04:00:00,stop_loss
BUY,0.16538835285,0.1625522832,75172.7994939186,-213.1953,-1.7148,2024-05-20 20:00:00,2024-05-21 00:00:00,stop_loss
BUY,0.164216067,0.1736561998928572,74411.17313004626,702.4514,5.7486,2024-05-21 16:00:00,2024-05-22 00:00:00,take_profit
BUY,0.14396954879999999,0.1406499469892857,89754.82428776854,-297.9503,-2.3058,2024-06-12 16:00:00,2024-06-13 16:00:00,stop_loss
BUY,0.1265906637,0.12402800497500002,99723.08311791638,-255.5562,-2.0244,2024-06-28 00:00:00,2024-06-28 16:00:00,stop_loss
BUY,0.11786340225,0.1223439402857143,104938.8937783804,470.1827,3.8015,2024-07-15 00:00:00,2024-07-15 20:00:00,take_profit
BUY,0.1251901638,0.12258117875,102553.08695483221,-267.5595,-2.084,2024-07-15 20:00:00,2024-07-16 04:00:00,stop_loss
BUY,0.12605749725,0.13281241771428573,99724.95533877957,673.6341,5.3586,2024-07-20 08:00:00,2024-07-20 12:00:00,take_profit
BUY,0.1416019656,0.13763888184642858,93534.8063063362,-370.6863,-2.7987,2024-07-22 00:00:00,2024-07-22 04:00:00,stop_loss
BUY,0.13174954184999998,0.12859054399285713,97715.90832842348,-308.6843,-2.3977,2024-07-27 20:00:00,2024-07-28 04:00:00,stop_loss
