side,entry_price,exit_price,qty,pnl,pnl_pct,entry_time,exit_time,exit_reason
BUY,110.21818155,107.7437440357143,90.72913252033236,-224.5036,-2.245,2024-02-10 00:00:00,2024-02-10 08:00:00,stop_loss
BUY,112.12853625,109.55512360714287,87.18116509661554,-224.3531,-2.2951,2024-02-18 12:00:00,2024-02-20 00:00:00,stop_loss
BUY,109.49231879999999,107.57740581785716,87.23117222332904,-167.0401,-1.7489,2024-02-26 16:00:00,2024-02-27 12:00:00,stop_loss
BUY,112.80537449999999,109.66533276071428,83.18844076207077,-261.2152,-2.7836,2024-02-28 12:00:00,2024-02-28 16:00:00,stop_loss
BUY,123.7694538,133.130751325,73.70872018841743,690.0093,7.5635,2024-02-29 00:00:00,2024-02-29 12:00:00,take_profit
BUY,132.3629484,127.89684101785714,74.13628524074346,-331.1006,-3.3741,2024-02-29 12:00:00,2024-02-29 16:00:00,stop_loss
BUY,132.14293844999997,126.10556567500001,71.75409294139152,-433.2062,-4.5688,2024-03-01 04:00:00,2024-03-03 04:00:00,stop_loss
BUY,132.1182261,128.62570497500002,68.48858592017307,-239.1978,-2.6435,2024-03-04 12:00:00,2024-03-04 16:00:00,stop_loss
BUY,118.15905,129.33401492857143,74.55537808338102,833.1537,9.4576,2024-03-05 16:00:00,2024-03-06 04:00:00,take_profit
BUY,152.16264329999998,147.84850305357145,63.36999787148998,-273.3871,-2.8352,2024-03-12 04:00:00,2024-03-12 12:00:00,stop_loss
BUY,162.02086995,173.39746146964282,57.826867160379685,657.8726,7.0217,2024-03-13 16:00:00,2024-03-14 08:00:00,take_profit
BUY,175.82116665,168.8437287607143,57.02972037668532,-397.9213,-3.9685,2024-03-15 00:00:00,2024-03-15 08:00:00,stop_loss
BUY,182.13752325,205.33249667857146,50.96650347226208,1182.1667,12.7349,2024-03-15 16:00:00,2024-03-18 08:00:00,take_profit
BUY,184.98914835,196.19002020357144,58.44276504215148,654.6099,6.0549,2024-03-25 00:00:00,2024-03-26 04:00:00,take_profit
BUY,197.77193655,192.9080905607143,57.9752995009659,-281.9829,-2.4593,2024-03-30 08:00:00,2024-04-01 12:00:00,stop_loss
BUY,154.6256742,163.7031324875,72.32889611818985,656.5625,5.8706,2024-05-15 16:00:00,2024-05-16 00:00:00,take_profit
BUY,168.04728165,169.27961785,70.45913952105072,86.8293,0.7333,2024-05-17 08:00:00,2024-05-19 16:00:00,signal
BUY,178.10050575,186.9594735,66.96946851406287,593.2804,4.9741,2024-05-20 08:00:00,2024-05-20 16:00:00,take_profit
BUY,186.4663866,182.253677575,67.14656084810957,-282.8689,-2.2592,2024-05-20 20:00:00,2024-05-21 04:00:00,stop_loss
BUY,153.3550392,149.21728260714286,79.79984038947367,-330.1923,-2.6982,2024-06-12 16:00:00,2024-06-13 12:00:00,stop_loss
