side,entry_price,exit_price,qty,pnl,pnl_pct,entry_time,exit_time,exit_reason
BUY,303.59422125,315.7101016964285,32.93870337461175,399.0814,3.9908,2024-01-14 08:00:00,2024-01-15 04:00:00,take_profit
BUY,313.10637495,313.03730305,33.21261470261601,-2.2941,-0.0221,2024-01-15 08:00:00,2024-01-17 08:00:00,signal
BUY,303.06185519999997,307.2133165,34.30582620463577,142.4193,1.3698,2024-01-26 12:00:00,2024-01-30 20:00:00,signal
BUY,307.83043829999997,313.0130508964286,34.23705174121751,177.4374,1.6836,2024-02-07 20:00:00,2024-02-08 04:00:00,take_profit
BUY,342.46374629999997,351.60835073571434,31.292783936988005,286.1601,2.6702,2024-02-15 00:00:00,2024-02-15 12:00:00,take_profit
BUY,360.65763869999995,354.10246376964284,30.50761433938653,-199.9827,-1.8176,2024-02-15 12:00:00,2024-02-15 16:00:00,stop_loss
BUY,362.75438655,353.8364182875,29.779988338809126,-265.577,-2.4584,2024-02-16 00:00:00,2024-02-16 08:00:00,stop_loss
BUY,358.1639925,360.25558209999997,29.420166826088025,61.5349,0.584,2024-02-16 12:00:00,2024-02-17 00:00:00,signal
BUY,375.88784999999996,376.18921130000007,28.19665313845991,8.4974,0.0802,2024-02-22 00:00:00,2024-02-23 08:00:00,signal
BUY,399.01600829999995,391.23458485000003,26.58358683564854,-206.8581,-1.9502,2024-02-26 16:00:00,2024-02-27 16:00:00,stop_loss
BUY,409.15537544999995,398.79099761071427,25.419239691108118,-263.4546,-2.5331,2024-02-28 16:00:00,2024-02-29 20:00:00,stop_loss
BUY,427.0598232,462.8070949785715,23.11340850720592,826.2413,8.3706,2024-03-07 00:00:00,2024-03-07 16:00:00,take_profit
BUY,466.45661175,506.27189813392863,22.45260234445436,893.9568,8.5357,2024-03-08 00:00:00,2024-03-10 08:00:00,take_profit
BUY,522.89161515,527.1920721,22.676137270945922,97.5178,0.8224,2024-03-10 12:00:00,2024-03-11 20:00:00,signal
BUY,583.8155619,627.5754802875001,20.47680907337941,896.0635,7.4955,2024-03-13 12:00:00,2024-03-13 20:00:00,take_profit
BUY,615.3491208,584.8792569357144,20.8836623870927,-636.3223,-4.9516,2024-03-14 00:00:00,2024-03-14 16:00:00,stop_loss
BUY,557.8997104499999,568.4902127,18.138381428228787,192.0946,1.8983,2024-03-21 08:00:00,2024-03-27 16:00:00,signal
BUY,616.0570746,600.6163665875,20.1385813423887,-310.954,-2.5064,2024-03-29 08:00:00,2024-03-30 04:00:00,stop_loss
BUY,582.3906498,586.908399,20.76881137814641,93.8283,0.7757,2024-04-04 04:00:00,2024-04-08 12:00:00,signal
BUY,606.09679695,591.7775774785714,20.11129228271843,-287.978,-2.3625,2024-04-10 16:00:00,2024-04-12 16:00:00,stop_loss
BUY,579.4040572499999,547.5556852000001,18.84658179996211,-600.2329,-5.4967,2024-04-15 08:00:00,2024-04-15 16:00:00,stop_loss
BUY,543.9780530999999,578.887183042857,20.7750640188367,725.2394,6.4174,2024-04-18 04:00:00,2024-04-21 04:00:00,take_profit
BUY,579.9476288999999,604.1547143857143,20.73707639810543,501.9842,4.174,2024-04-21 08:00:00,2024-04-22 04:00:00,take_profit
BUY,599.46608325,601.21953985,20.899268229771238,36.646,0.2925,2024-04-22 08:00:00,2024-04-26 16:00:00,signal
BUY,562.9175181,601.2272752660715,22.321295792526143,855.1234,6.8056,2024-05-02 16:00:00,2024-05-06 08:00:00,take_profit
BUY,595.3277151,582.4750096607144,22.542494678740546,-289.732,-2.1589,2024-05-09 08:00:00,2024-05-10 16:00:00,stop_loss
BUY,584.6568823499999,572.1899226339286,22.458368664025365,-279.9876,-2.1324,2024-05-16 00:00:00,2024-05-16 12:00:00,stop_loss
BUY,568.82216895,571.3967587,22.591335095243952,58.1634,0.4526,2024-05-16 12:00:00,2024-05-17 00:00:00,signal
BUY,581.6652872999999,572.2490680464285,22.192515059730898,-208.9696,-1.6188,2024-05-18 00:00:00,2024-05-19 20:00:00,stop_loss
BUY,599.0143575,612.8152783660715,21.200904288070156,292.592,2.3039,2024-05-21 00:00:00,2024-05-21 04:00:00,take_profit
BUY,612.6955947,597.4452993428572,21.205045662630667,-323.3832,-2.489,2024-05-21 12:00:00,2024-05-23 12:00:00,stop_loss
BUY,631.55391915,621.7497231946429,20.059815115295585,-196.6704,-1.5524,2024-06-03 08:00:00,2024-06-03 16:00:00,stop_loss
BUY,627.0639752999999,645.3431598607142,19.88981186377961,363.5695,2.915,2024-06-03 20:00:00,2024-06-04 08:00:00,take_profit
BUY,646.1198985,665.1018541428572,19.865901153958433,377.0937,2.9378,2024-06-04 08:00:00,2024-06-04 12:00:00,take_profit
BUY,685.4567570999999,711.6216219089285,19.275975551859485,504.3533,3.8171,2024-06-04 20:00:00,2024-06-05 00:00:00,take_profit
BUY,700.7094796499999,678.8001408589286,19.576160141208245,-428.9007,-3.1267,2024-06-05 08:00:00,2024-06-07 16:00:00,stop_loss
BUY,606.3818394,597.1928970357144,21.91408020147428,-201.3672,-1.5154,2024-06-16 08:00:00,2024-06-17 08:00:00,stop_loss
BUY,604.5607292999999,595.7735963267858,21.64701146987223,-190.2152,-1.4535,2024-06-17 20:00:00,2024-06-18 00:00:00,stop_loss
BUY,592.16763585,585.6572249000001,21.778829325282114,-141.7891,-1.0994,2024-06-19 12:00:00,2024-06-21 16:00:00,signal
